core,TD,BD,age,CO2,d18O,dD,CH4,TAC
ALHIC2201,42.27048490174149,,,,,,408.76261525507545,
ALHIC2201,42.28446477073015,,,,,,410.2839664,
ALHIC2201,42.29844464,,,,,,412.44978218138414,
ALHIC2201,42.31242450870746,,,,,,423.7908338476672,
ALHIC2201,42.32640437769612,,,,,,486.2938714698541,
ALHIC2201,42.34038424668477,,,,,,591.5130148422608,
ALHIC2201,42.35436411567343,,,,,,658.8972976,
ALHIC2201,42.36834398466208,,,,,,681.6184101,
ALHIC2201,42.38232385365074,,,,,,670.0582972632433,
ALHIC2201,42.39630372,,,,,,640.3707777438015,
ALHIC2201,42.41028359162805,,,,,,605.3202943026149,
ALHIC2201,42.42426346061671,,,,,,577.4467521436204,
ALHIC2201,42.43824332960536,,,,,,549.8828079456221,
ALHIC2201,42.45222319859402,,,,,,530.9570034,
ALHIC2201,42.46620306758268,,,,,,519.0628863359902,
ALHIC2201,42.48018293657134,,,,,,509.0516463272066,
ALHIC2201,42.49416281,,,,,,503.53246746075536,
ALHIC2201,42.50814267454865,,,,,,501.05015535739045,
ALHIC2201,42.52212254353731,,,,,,496.9588500763269,
ALHIC2201,42.53610241252596,,,,,,494.1965093335066,
ALHIC2201,42.55008228151462,,,,,,492.5725222130955,
ALHIC2201,42.56406215050328,,,,,,491.8784820047822,
ALHIC2201,42.57804201949193,,,,,,493.8657171435809,
ALHIC2201,42.59202188848059,,,,,,492.1748954248357,
ALHIC2201,42.60600175746925,,,,,,491.9291410193056,
ALHIC2201,42.61998163,,,,,,492.9414348149696,
ALHIC2201,42.63396149544656,,,,,,491.8810769759692,
ALHIC2201,42.64794136443521,,,,,,492.5229895912817,
ALHIC2201,42.66192123342387,,,,,,490.899224,
ALHIC2201,42.67590110241253,,,,,,490.6076599468784,
ALHIC2201,42.68988097140118,,,,,,488.5851460776026,
ALHIC2201,42.70386084038984,,,,,,488.8569964227054,
ALHIC2201,42.71784070937849,,,,,,489.1041506698147,
ALHIC2201,42.73182057836715,,,,,,491.5390389798749,
ALHIC2201,42.745800447355805,,,,,,492.3028235463622,
ALHIC2201,42.75978031634446,,,,,,494.0032415446738,
ALHIC2201,42.77376018533312,,,,,,499.5906902867603,
ALHIC2201,42.78774005432177,,,,,,503.9319279,
ALHIC2201,42.80171992331043,,,,,,507.71903628090064,
ALHIC2201,42.815699792299085,,,,,,511.4060276749254,
ALHIC2201,42.82967966128774,,,,,,517.6125967216037,
ALHIC2201,42.84365953,,,,,,524.8473315314048,
ALHIC2201,42.857639399265054,,,,,,528.3175735948438,
ALHIC2201,42.87161926825371,,,,,,528.3545310883803,
ALHIC2201,42.885599137242366,,,,,,530.7198764028187,
ALHIC2201,42.89957900623102,,,,,,535.2925562191444,
ALHIC2201,42.91355887521968,,,,,,541.9607360467297,
ALHIC2201,42.92753874420834,,,,,,547.7100890459424,
ALHIC2201,42.94151861,,,,,,555.0909772354373,
ALHIC2201,42.95549848218565,,,,,,560.8841819005614,
ALHIC2201,42.96947835117431,,,,,,569.4067709064775,
ALHIC2201,42.983458220162966,,,,,,572.5874088059409,
ALHIC2201,42.99743808915162,,,,,,577.9779367234535,
ALHIC2201,43.01141795814028,,,,,,581.7564725975184,
ALHIC2201,43.02539782712893,,,,,,585.5952401721356,
ALHIC2201,43.03937769611759,,,,,,587.4399991622788,
ALHIC2201,43.053357565106246,,,,,,591.1620976602602,
ALHIC2201,43.06733743,,,,,,590.8867373393633,
ALHIC2201,43.08131730308356,,,,,,589.9888170645336,
ALHIC2201,43.095297172072215,,,,,,590.7961038786893,
ALHIC2201,43.10927704106087,,,,,,590.3027480615303,
ALHIC2201,43.12325691004953,,,,,,590.9262699,
ALHIC2201,43.25234428,,,,,,591.0638142165337,
ALHIC2201,43.26797279064538,,,,,,592.3374467,
ALHIC2201,43.283601304250055,,,,,,590.9188188162773,
ALHIC2201,43.29922981785473,,,,,,589.9659213305547,
ALHIC2201,43.31485833145941,,,,,,589.1291873862191,
ALHIC2201,43.33048684506409,,,,,,591.8378509356737,
ALHIC2201,43.34611535866877,,,,,,594.0737068336377,
ALHIC2201,43.36174387227344,,,,,,594.3954396048322,
ALHIC2201,43.37737238587812,,,,,,594.9705542496986,
ALHIC2201,43.3930009,,,,,,595.3653483261186,
ALHIC2201,43.40862941308748,,,,,,594.8009927,
ALHIC2201,43.42425792669215,,,,,,595.5500736081405,
ALHIC2201,43.43988644029683,,,,,,595.7310173616104,
ALHIC2201,43.45551495390151,,,,,,596.8850302803783,
ALHIC2201,43.47114346750618,,,,,,597.7532602117648,
ALHIC2201,43.48677198111086,,,,,,597.9376827857516,
ALHIC2201,43.50240049471554,,,,,,597.2681632112715,
ALHIC2201,43.51802900832022,,,,,,596.4849536472996,
ALHIC2201,43.533657521924894,,,,,,599.2430634489638,
ALHIC2201,43.54928603552957,,,,,,600.8589197118838,
ALHIC2201,43.56491454913425,,,,,,603.3082689,
ALHIC2201,43.580543062738926,,,,,,606.0254211685831,
ALHIC2201,43.59617158,,,,,,608.6336462124607,
ALHIC2201,43.61180008994828,,,,,,610.0007694709268,
ALHIC2201,43.62742860355296,,,,,,611.2490382,
ALHIC2201,43.64305711715763,,,,,,615.2444213289352,
ALHIC2201,43.65868563076232,,,,,,616.2991572185845,
ALHIC2201,43.67431414436699,,,,,,617.7563535514761,
ALHIC2201,43.68994265797166,,,,,,618.5356080529098,
ALHIC2201,43.705571171576345,,,,,,618.2580131015823,
ALHIC2201,43.72119968518102,,,,,,619.2399927670191,
ALHIC2201,43.7368282,,,,,,619.4701169,
ALHIC2201,43.75245671239038,,,,,,619.9094613,
ALHIC2201,43.76808522599505,,,,,,619.9539282085913,
ALHIC2201,43.78371373959973,,,,,,619.5305696,
ALHIC2201,43.79934225320441,,,,,,620.3839345266749,
ALHIC2201,43.81497076680908,,,,,,621.5007326256654,
ALHIC2201,43.830599280413765,,,,,,624.1928008466131,
ALHIC2201,43.84622779401844,,,,,,622.7505915191618,
ALHIC2201,43.86185630762312,,,,,,624.1075037036172,
ALHIC2201,43.87748482,,,,,,622.6440161051946,
ALHIC2201,43.89311333483247,,,,,,623.9693822,
ALHIC2201,43.908741848437145,,,,,,624.4513247035148,
ALHIC2201,43.92437036204183,,,,,,624.3092281405849,
ALHIC2201,43.93999888,,,,,,624.0813000035721,
ALHIC2201,44.20140152963672,,,,,,623.3598516553552,
ALHIC2201,44.21841873804972,,,,,,622.6097640228531,
ALHIC2201,44.23543594646272,,,,,,620.9175841542848,
ALHIC2201,44.25245315487573,,,,,,620.5610734532587,
ALHIC2201,44.269470363288725,,,,,,619.4365303044751,
ALHIC2201,44.28648757170173,,,,,,621.7997051043177,
ALHIC2201,44.30350478011473,,,,,,624.8799715774232,
ALHIC2201,44.32052198852773,,,,,,624.5307447395256,
ALHIC2201,44.33753919694073,,,,,,624.2598543,
ALHIC2201,44.35455640535373,,,,,,623.0149393124349,
ALHIC2201,44.371573613766735,,,,,,622.9536279634428,
ALHIC2201,44.38859082217974,,,,,,620.8905743114394,
ALHIC2201,44.40560803059274,,,,,,620.9275193837393,
ALHIC2201,44.42262523900574,,,,,,619.3277537088555,
ALHIC2201,44.43964244741874,,,,,,619.3855516418024,
ALHIC2201,44.45665965583174,,,,,,616.7340158,
ALHIC2201,44.47367686424474,,,,,,616.7955033292498,
ALHIC2201,44.49069407265775,,,,,,613.9426073886295,
ALHIC2201,44.50771128107075,,,,,,612.1814008913692,
ALHIC2201,44.52472848948375,,,,,,609.3296673128165,
ALHIC2201,44.54174569789676,,,,,,608.2238868620874,
ALHIC2201,44.55876290630976,,,,,,608.5479974826146,
ALHIC2201,44.57578011472276,,,,,,603.2919752083003,
ALHIC2201,44.59279732313576,,,,,,601.2031466159955,
ALHIC2201,44.60981453154877,,,,,,598.8832671718887,
ALHIC2201,44.626831739961766,,,,,,599.3353631152131,
ALHIC2201,44.73773885350318,,,,,,599.0498428358516,
ALHIC2201,44.75291307605845,,,,,,599.1958658947465,
ALHIC2201,44.76808729861371,,,,,,602.4636139268277,
ALHIC2201,44.783261521168974,,,,,,602.2468975227376,
ALHIC2201,44.79843574372424,,,,,,602.4291398971975,
ALHIC2201,44.81360996627951,,,,,,602.9159957856746,
ALHIC2201,44.82878418883477,,,,,,593.1503078207202,
ALHIC2201,44.843958411390034,,,,,,576.450788,
ALHIC2201,44.85913263,,,,,,562.5452411327757,
ALHIC2201,44.87430685650056,,,,,,551.0134611279628,
ALHIC2201,44.88948107905583,,,,,,544.3584770817446,
ALHIC2201,44.90465530161109,,,,,,537.1260739106427,
ALHIC2201,44.91982952416635,,,,,,528.7126662691638,
ALHIC2201,44.93500374672162,,,,,,521.2867680369313,
ALHIC2201,44.950177969276886,,,,,,515.7609287648705,
ALHIC2201,44.96535219183215,,,,,,510.9834566932042,
ALHIC2201,44.98052641438741,,,,,,508.8938771837802,
ALHIC2201,44.99570063694268,,,,,,507.85745848534526,
ALHIC2201,45.01087485949794,,,,,,504.4509102753565,
ALHIC2201,45.026049082053206,,,,,,502.4014882606914,
ALHIC2201,45.04122330460847,,,,,,503.1432176498647,
ALHIC2201,45.05639752716373,,,,,,503.4864737332821,
ALHIC2201,45.07157175,,,,,,502.7125219304392,
ALHIC2201,45.086745972274265,,,,,,499.7734640494447,
ALHIC2201,45.09812663919071,,,,,,494.95089885808585,
ALHIC2201,45.10514507253627,,,,,,477.9826416477021,
ALHIC2201,45.11375608842263,,,,,,489.5184723267843,
ALHIC2201,45.12893031,,,,,,483.0468854099376,
ALHIC2201,45.299202101050525,,,,,,515.6007412838755,
ALHIC2201,45.31220860430215,,,,,,495.68099116078224,
ALHIC2201,45.325215107553774,,,,,,481.74717179402177,
ALHIC2201,45.33822161,,,,,,471.9933482900281,
ALHIC2201,45.35122811405702,,,,,,461.1229729318159,
ALHIC2201,45.40498482549317,,,,,,448.2841537107871,
ALHIC2201,45.41924886191199,,,,,,438.6380228,
ALHIC2201,45.4335129,,,,,,429.9440979293368,
ALHIC2201,45.447776934749626,,,,,,423.3207687,
ALHIC2201,45.46204097116844,,,,,,421.4980245359548,
ALHIC2201,45.47630500758726,,,,,,432.83576803180034,
ALHIC2201,45.49056904400607,,,,,,451.7811960683112,
ALHIC2201,45.50483308042489,,,,,,465.4818410513772,
ALHIC2201,45.51909712,,,,,,473.47526711887946,
ALHIC2201,45.53336115326252,,,,,,478.4355669186213,
ALHIC2201,45.54762518968134,,,,,,483.7851736510467,
ALHIC2201,45.56188922610016,,,,,,486.3002103652642,
ALHIC2201,45.57615326251897,,,,,,487.60146360141033,
ALHIC2201,45.59041729893779,,,,,,486.3483311330048,
ALHIC2201,45.60468134,,,,,,484.951065,
ALHIC2201,45.61894537177542,,,,,,483.0186658476407,
ALHIC2201,45.63320940819423,,,,,,479.1587164426227,
ALHIC2201,45.647473444613055,,,,,,475.8873115825763,
ALHIC2201,45.66173748103187,,,,,,470.6737391115886,
ALHIC2201,45.676001517450686,,,,,,463.2439522829234,
ALHIC2201,45.69026555,,,,,,452.6224651037912,
ALHIC2201,45.70452959028832,,,,,,441.94157732291967,
ALHIC2201,45.71879362670713,,,,,,429.7125612073521,
ALHIC2201,45.73305766312595,,,,,,422.9640840343094,
ALHIC2201,45.74732169954477,,,,,,415.4553215637855,
ALHIC2201,45.76158573596359,,,,,,409.6578665876426,
ALHIC2201,45.77584977,,,,,,406.5921374,
ALHIC2201,45.790113808801216,,,,,,403.03141258922153,
ALHIC2201,45.80437784522003,,,,,,400.5206453969299,
ALHIC2201,45.81864188163885,,,,,,400.0033647111384,
ALHIC2201,45.83290591805766,,,,,,400.5189472299458,
ALHIC2201,45.847169954476485,,,,,,398.9606473,
ALHIC2201,45.86143399,,,,,,398.0200507432952,
ALHIC2201,46.00007358351729,,,,,,576.4743801657341,
ALHIC2201,46.01368653421634,,,,,,576.9178108177757,
ALHIC2201,46.02729948491538,,,,,,577.5705454453042,
ALHIC2201,46.04091243561442,,,,,,577.8692597721449,
ALHIC2201,46.054525386313465,,,,,,582.4215407419265,
ALHIC2201,46.068138337012506,,,,,,584.2731408906208,
ALHIC2201,46.08175128771156,,,,,,583.2502518263611,
ALHIC2201,46.09536424,,,,,,581.4614196698474,
ALHIC2201,46.10897718910964,,,,,,576.0663584557974,
ALHIC2201,46.12259013980868,,,,,,569.1873014,
ALHIC2201,46.13620309050773,,,,,,570.3474643594161,
ALHIC2201,46.14981604120677,,,,,,570.0840341350713,
ALHIC2201,46.16342899190581,,,,,,560.4884822437377,
ALHIC2201,46.20704139228599,,,,,,548.5772750248581,
ALHIC2201,46.221622765757296,,,,,,543.4778817465736,
ALHIC2201,46.236204139228605,,,,,,548.4727280928287,
ALHIC2201,46.25078551269991,,,,,,545.9685665558068,
ALHIC2201,46.26536688617122,,,,,,556.7627610036473,
ALHIC2201,46.27994825964253,,,,,,569.9644357407794,
ALHIC2201,46.29452963311383,,,,,,591.6812697135292,
ALHIC2201,46.30911100658514,,,,,,607.3939888435903,
ALHIC2201,46.32369238005645,,,,,,618.4416286043315,
ALHIC2201,46.33827375352776,,,,,,622.3329010489277,
ALHIC2201,46.35285512699907,,,,,,624.0498541462059,
ALHIC2201,46.41147348951911,,,,,,623.8883265837637,
ALHIC2201,46.42442046855734,,,,,,629.4432106909028,
ALHIC2201,46.43736744759556,,,,,,630.0463779122873,
ALHIC2201,46.45031442663379,,,,,,636.4474013948097,
ALHIC2201,46.463261405672014,,,,,,638.5501473662563,
ALHIC2201,46.47620838471023,,,,,,640.8563131960678,
ALHIC2201,46.48915536374846,,,,,,645.1136807136495,
ALHIC2201,46.502102342786685,,,,,,644.5368618050147,
ALHIC2201,46.51504932182491,,,,,,646.2365108,
ALHIC2201,46.52799630086313,,,,,,648.2671058593252,
ALHIC2201,46.54094327990136,,,,,,649.8349736066943,
ALHIC2201,46.55389025893958,,,,,,653.6660642431517,
ALHIC2201,46.56683723797781,,,,,,657.4319108708078,
ALHIC2201,46.579784217016034,,,,,,665.1553119844971,
ALHIC2201,46.59273119605425,,,,,,666.1282442434048,
ALHIC2201,46.60567817509248,,,,,,668.4078951286812,
ALHIC2201,46.618625154130704,,,,,,667.7156818842279,
ALHIC2201,46.63157213316893,,,,,,669.1973287443257,
ALHIC2201,46.64451911220715,,,,,,669.7493695930377,
ALHIC2201,46.657466091245375,,,,,,670.5144833,
ALHIC2201,46.67041307,,,,,,669.2712064755076,
ALHIC2201,46.68336004932183,,,,,,666.8425097423667,
ALHIC2201,46.69630702836005,,,,,,671.3737473540937,
ALHIC2201,46.70925400739827,,,,,,672.6114744713495,
ALHIC2201,46.72220099,,,,,,673.7895315757452,
ALHIC2201,46.73514796547472,,,,,,675.1243314218777,
ALHIC2201,46.74809494451295,,,,,,674.2523770606505,
ALHIC2201,46.76104192355117,,,,,,672.3102915352061,
ALHIC2201,46.773988902589394,,,,,,677.5082980015584,
ALHIC2201,46.78693588162762,,,,,,677.0058306623574,
ALHIC2201,46.799882860665846,,,,,,670.3624163688191,
ALHIC2201,46.81282983970407,,,,,,665.1613525866933,
ALHIC2201,46.82577681874229,,,,,,656.6588280881349,
ALHIC2201,46.83872379778052,,,,,,654.5206447,
ALHIC2201,46.85167077681874,,,,,,650.6421829340405,
ALHIC2201,46.86461775585697,,,,,,654.4159069267668,
ALHIC2201,46.87756473489519,,,,,,648.4813682563179,
ALHIC2201,46.89051171393341,,,,,,644.4040860766523,
ALHIC2201,46.90345869297164,,,,,,638.3720301286627,
ALHIC2201,46.916405672009866,,,,,,633.1137894441085,
ALHIC2201,46.92935265104809,,,,,,618.5385971486214,
ALHIC2201,47.10284153005465,,,,,,618.6982646852658,
ALHIC2201,47.11650273224044,,,,,,618.5467058280199,
ALHIC2201,47.40913114754098,,,,,,695.6036057638477,
ALHIC2201,47.42411943793911,,,,,,688.7097736466733,
ALHIC2201,47.439107728337234,,,,,,687.9583411071364,
ALHIC2201,47.45409601873536,,,,,,686.5334798217262,
ALHIC2201,47.469084309133486,,,,,,684.7893950439751,
ALHIC2201,47.484072599531615,,,,,,667.5106660665737,
ALHIC2201,47.49906088992974,,,,,,664.4412262883213,
ALHIC2201,47.514049180327866,,,,,,651.7405669683745,
ALHIC2201,47.52903747,,,,,,637.6173067455946,
ALHIC2201,47.54402576112412,,,,,,624.2115970358798,
ALHIC2201,47.55901405152225,,,,,,624.6522783785169,
ALHIC2201,47.57400234192037,,,,,,630.0420631933023,
ALHIC2201,47.58899063,,,,,,637.2156423,
ALHIC2201,47.60397892271663,,,,,,635.9505473782732,
ALHIC2201,47.61896721311475,,,,,,647.8360266582546,
ALHIC2201,47.63395550351288,,,,,,655.1896736919919,
ALHIC2201,47.64894379,,,,,,653.050575,
ALHIC2201,47.66393208430913,,,,,,650.0480422530068,
ALHIC2201,47.67892037470726,,,,,,657.0472901937773,
ALHIC2201,47.69390866510538,,,,,,656.5296107652775,
ALHIC2201,47.7736036,,,,,,652.8602882428229,
ALHIC2201,47.78801801801802,,,,,,645.9629483222075,
ALHIC2201,47.80243243243243,,,,,,649.7924684866863,
ALHIC2201,47.81684684684685,,,,,,651.9980128028636,
ALHIC2201,47.83126126126126,,,,,,648.4967640054678,
ALHIC2201,47.84567567567568,,,,,,648.2325436,
ALHIC2201,47.86009009009009,,,,,,655.3596211617277,
ALHIC2201,47.87450450450451,,,,,,662.4346589408137,
ALHIC2201,47.88891891891892,,,,,,666.1253961624535,
ALHIC2201,47.903333333333336,,,,,,665.8651262550517,
ALHIC2201,47.91774774774775,,,,,,661.9516282619585,
ALHIC2201,47.932162162162165,,,,,,660.5682327490119,
ALHIC2201,47.946576576576575,,,,,,658.5280006,
ALHIC2201,47.96099099099099,,,,,,655.5879046915194,
ALHIC2201,47.97540540540541,,,,,,652.3701507133898,
ALHIC2201,47.98981981981982,,,,,,651.8237109696502,
ALHIC2201,48.00423423423423,,,,,,648.1542429,
ALHIC2201,48.06411933860532,,,,,,645.9096446143899,
ALHIC2201,48.07957584471603,,,,,,646.5656042742769,
ALHIC2201,48.09503235082674,,,,,,649.8180225946747,
ALHIC2201,48.11048885693746,,,,,,651.9331688878597,
ALHIC2201,48.12594536304817,,,,,,650.2935516326193,
ALHIC2201,48.14140186915888,,,,,,653.0052739708697,
ALHIC2201,48.15685837526959,,,,,,656.8356098388645,
ALHIC2201,48.17231488,,,,,,659.7725274688672,
ALHIC2201,48.18777138749102,,,,,,663.8009421462924,
ALHIC2201,48.20322789360173,,,,,,660.3982835151072,
ALHIC2201,48.21868439971244,,,,,,656.4274445080417,
ALHIC2201,48.23414090582315,,,,,,659.7322770006263,
ALHIC2201,48.24959741193386,,,,,,657.0683399181806,
ALHIC2201,48.26505391804457,,,,,,653.2430357997581,
ALHIC2201,48.29674408413672,,,,,,650.5635515,
ALHIC2201,48.31427256792287,,,,,,648.8313626028945,
ALHIC2201,48.33180105170902,,,,,,641.2659476961231,
ALHIC2201,48.34932953549518,,,,,,641.7307975837846,
ALHIC2201,48.36685801928133,,,,,,649.9328086538003,
ALHIC2201,48.38438650306748,,,,,,651.4852541127822,
ALHIC2201,48.40191498685363,,,,,,650.5147607133713,
ALHIC2201,48.41944347063979,,,,,,646.9595603965481,
ALHIC2201,48.43697195442594,,,,,,646.6179992,
ALHIC2201,48.454500438212094,,,,,,644.0568375330572,
ALHIC2201,48.472028921998245,,,,,,643.2396418478677,
ALHIC2201,48.52903225806452,,,,,,642.9589614917244,
ALHIC2201,48.54516129032258,,,,,,641.5973826893359,
ALHIC2201,48.561290322580646,,,,,,640.4235038273757,
ALHIC2201,48.57741935483871,,,,,,630.2201987081246,
ALHIC2201,48.59354838709677,,,,,,623.3019526949489,
ALHIC2201,48.60967741935484,,,,,,618.3672522159991,
ALHIC2201,48.62580645,,,,,,627.3088748634758,
ALHIC2201,48.64193548387097,,,,,,642.2791424766001,
ALHIC2201,48.65806451612903,,,,,,638.7166674,
ALHIC2201,48.674193548387095,,,,,,637.8702896928205,
ALHIC2201,48.69032258064516,,,,,,636.9653108008142,
ALHIC2201,48.70645161290322,,,,,,638.1016278209083,
ALHIC2201,48.72258064516129,,,,,,638.6389208745288,
ALHIC2201,48.73870967741935,,,,,,640.4886789,
ALHIC2201,48.754838709677415,,,,,,639.8879974605288,
ALHIC2201,48.770967741935486,,,,,,640.6885727784102,
ALHIC2201,48.78709677419355,,,,,,640.7419575941697,
ALHIC2201,48.803225806451614,,,,,,639.5472582073234,
ALHIC2201,48.81935483870968,,,,,,639.9543168,
ALHIC2201,48.83548387096774,,,,,,640.5521684065112,
ALHIC2201,48.851612903225806,,,,,,638.5723040245032,
ALHIC2201,48.86774193548387,,,,,,636.7590508714821,
ALHIC2201,48.883870967741935,,,,,,638.5181512254503,
ALHIC2201,48.9,,,,,,637.7852652627496,
ALHIC2201,48.91612903225806,,,,,,637.9349367879305,
ALHIC2201,48.93225806451613,,,,,,637.2788125124512,
ALHIC2201,48.94838709677419,,,,,,640.3801384394096,
ALHIC2201,48.964516129032255,,,,,,639.3348768089196,
ALHIC2201,49.04030837004405,,,,,,638.3596391866051,
ALHIC2201,49.05616740088106,,,,,,639.8686173,
ALHIC2201,49.07202643171807,,,,,,638.7706625478538,
ALHIC2201,49.08788546255506,,,,,,637.9683690828069,
ALHIC2201,49.10374449339207,,,,,,642.6101119593148,
ALHIC2201,49.11960352422908,,,,,,648.1031404016524,
ALHIC2201,49.13546255506608,,,,,,652.0287628377139,
ALHIC2201,49.15132158590309,,,,,,652.4834398258395,
ALHIC2201,49.16718061674009,,,,,,650.8165243898313,
ALHIC2201,49.18303965,,,,,,646.3793717,
ALHIC2201,49.198898678414096,,,,,,647.8886118781277,
ALHIC2201,49.47382726361509,,,,,,645.1464174876511,
ALHIC2201,49.48702472435682,,,,,,643.8020831,
ALHIC2201,49.50022218509856,,,,,,641.0941028023992,
ALHIC2201,49.51341964584029,,,,,,644.4389563774291,
ALHIC2201,49.526617106582016,,,,,,642.2125440243366,
ALHIC2201,49.53981456732375,,,,,,642.2164353975578,
ALHIC2201,49.55301202806548,,,,,,645.1171892074176,
ALHIC2201,49.56620948880721,,,,,,645.9984839776656,
ALHIC2201,49.57940694954894,,,,,,647.7891217994662,
ALHIC2201,49.59260441029068,,,,,,644.1188051951942,
ALHIC2201,49.605801871032405,,,,,,643.0731422765315,
ALHIC2201,49.61899933177413,,,,,,642.3327424442704,
ALHIC2201,49.63219679251586,,,,,,642.7487779191238,
ALHIC2201,49.64539425,,,,,,637.7231029393603,
ALHIC2201,49.65859171399933,,,,,,638.8487448963452,
ALHIC2201,49.67178917474106,,,,,,636.0225638,
ALHIC2201,49.68498664,,,,,,634.3044414547923,
ALHIC2201,49.69818409622452,,,,,,637.1325153494093,
ALHIC2201,49.71138155696625,,,,,,637.7019875900628,
ALHIC2201,49.72457901770798,,,,,,635.4081385962546,
ALHIC2201,49.73777647844972,,,,,,636.0446448526272,
ALHIC2201,49.75097393919145,,,,,,635.4878427091156,
ALHIC2201,49.764171399933176,,,,,,635.9558763848372,
ALHIC2201,49.777368860674905,,,,,,635.2847687045704,
ALHIC2201,49.79056632141664,,,,,,634.5786940777485,
ALHIC2201,49.80376378215837,,,,,,633.5013225778214,
ALHIC2201,49.81696124,,,,,,632.4682661804721,
ALHIC2201,49.83015870364184,,,,,,632.3876415110964,
ALHIC2201,49.843356164383565,,,,,,634.4696793,
ALHIC2201,49.856553625125294,,,,,,634.0867975184516,
ALHIC2201,50.06432017953993,,,,,,634.4669355517182,
ALHIC2201,50.076663549654015,,,,,,636.7943466985793,
ALHIC2201,50.089006919768096,,,,,,633.9044297732402,
ALHIC2201,50.10135028988218,,,,,,633.6206284,
ALHIC2201,50.11369365999626,,,,,,632.4161426249891,
ALHIC2201,50.126037030110346,,,,,,635.1832412079908,
ALHIC2201,50.13838040022443,,,,,,639.1412961263014,
ALHIC2201,50.15072377033851,,,,,,642.4900033585923,
ALHIC2201,50.16306714045259,,,,,,645.2746707305208,
ALHIC2201,50.17541051056668,,,,,,646.7397978576444,
ALHIC2201,50.18775388068076,,,,,,648.6954529215055,
ALHIC2201,50.20009725079484,,,,,,644.5844493643197,
ALHIC2201,50.21244062090892,,,,,,646.4364521380105,
ALHIC2201,50.22478399,,,,,,650.1749825158638,
ALHIC2201,50.23712736113709,,,,,,647.5298223384011,
ALHIC2201,50.24947073125117,,,,,,642.6095352623422,
ALHIC2201,50.42153731064148,,,,,,699.0114236140311,
ALHIC2201,50.43388068075557,,,,,,681.6527299308102,
ALHIC2201,50.446224050869645,,,,,,672.7044819960953,
ALHIC2201,50.45856742098373,,,,,,664.1723154922873,
ALHIC2201,50.470910791097815,,,,,,662.0824084193672,
ALHIC2201,50.483254161211896,,,,,,659.5283112470211,
ALHIC2201,50.49559753132598,,,,,,653.7893972845242,
ALHIC2201,50.50794090144006,,,,,,649.8453333328191,
ALHIC2201,50.52028427155414,,,,,,649.5700018602743,
ALHIC2201,50.53262764166823,,,,,,650.3313492704599,
ALHIC2201,50.54497101178231,,,,,,649.0664268311573,
ALHIC2201,50.55731438189639,,,,,,650.1991368817909,
ALHIC2201,50.56965775201047,,,,,,653.0124046322497,
ALHIC2201,50.58200112212455,,,,,,655.5367884655578,
ALHIC2201,50.59434449223864,,,,,,654.7750254,
ALHIC2201,50.60668786235272,,,,,,659.2025401127911,
ALHIC2201,50.61903123,,,,,,657.9176919657823,
ALHIC2201,50.63137460258088,,,,,,658.6810019755899,
ALHIC2201,50.643717972694965,,,,,,658.5213958,
ALHIC2201,50.65606134280905,,,,,,658.6585534,
ALHIC2201,50.668404712923135,,,,,,657.2782448726181,
ALHIC2201,50.680748083037216,,,,,,658.1826055384569,
ALHIC2201,50.69309145,,,,,,656.2439370001035,
ALHIC2201,50.70543482326538,,,,,,657.6821121728367,
ALHIC2201,50.717778193379466,,,,,,656.2172689563832,
ALHIC2201,50.76841614906832,,,,,,656.9365580743996,
ALHIC2201,50.784979296066254,,,,,,658.7931689341297,
ALHIC2201,50.801542443064186,,,,,,663.0313766234448,
ALHIC2201,50.81810559006211,,,,,,661.4954106283631,
ALHIC2201,50.83466873706004,,,,,,660.6826943325387,
ALHIC2201,50.88342476094615,,,,,,661.6610690527028,
ALHIC2201,50.89726472068445,,,,,,667.9331972225131,
ALHIC2201,50.911104680422746,,,,,,666.9292823652637,
ALHIC2201,50.92494464016104,,,,,,668.0992292014131,
ALHIC2201,50.93878459989934,,,,,,671.4414521375345,
ALHIC2201,50.95262455963764,,,,,,677.5203953354954,
ALHIC2201,50.96646451937594,,,,,,679.3987686877208,
ALHIC2201,50.980304479114245,,,,,,682.3231740315223,
ALHIC2201,50.994144438852544,,,,,,680.7437073882152,
ALHIC2201,51.00798439859084,,,,,,675.5511484126447,
ALHIC2201,51.02182435832914,,,,,,672.9288824585047,
ALHIC2201,51.03566431806744,,,,,,672.3821968049522,
ALHIC2201,51.04950427780574,,,,,,672.1933823151678,
ALHIC2201,51.06334423754404,,,,,,670.9442042072703,
ALHIC2201,51.077184197282335,,,,,,672.7453916389474,
ALHIC2201,51.09102415702064,,,,,,674.8385887007082,
ALHIC2201,51.10486411675893,,,,,,672.0700296,
ALHIC2201,51.11870407649724,,,,,,675.3758936761662,
ALHIC2201,51.13254403623554,,,,,,671.7755259659186,
ALHIC2201,51.17619802572539,,,,,,670.3845764,
ALHIC2201,51.18950942267424,,,,,,669.1402452442345,
ALHIC2201,51.20282081962309,,,,,,673.0970442495633,
ALHIC2201,51.216132216571935,,,,,,672.3156713081977,
ALHIC2201,51.22944361352079,,,,,,672.1924821726082,
ALHIC2201,51.24275501046964,,,,,,671.7198685,
ALHIC2201,51.25606640741849,,,,,,674.1280732770871,
ALHIC2201,51.26937780436733,,,,,,678.6479588121679,
ALHIC2201,51.28268920131618,,,,,,680.9280058793889,
